,action,boro,critical_flag,cuisine_description,dba,grade,inspection_date,zipcode
19815,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Bakery,CHIU HONG BAKERY,,2016-08-25T00:00:00.000,10013
19816,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Bakery,CHIU HONG BAKERY,,2016-08-25T00:00:00.000,10013
19817,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,Z,2019-05-22T00:00:00.000,11354
19818,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,Z,2019-05-22T00:00:00.000,11354
19819,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,Z,2019-05-22T00:00:00.000,11354
19820,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,Z,2019-05-22T00:00:00.000,11354
19821,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2019-04-29T00:00:00.000,11354
19822,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2019-04-29T00:00:00.000,11354
19823,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2019-04-29T00:00:00.000,11354
19824,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2019-04-29T00:00:00.000,11354
19825,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2019-04-29T00:00:00.000,11354
19826,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,A,2018-05-22T00:00:00.000,11354
19827,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,A,2018-05-22T00:00:00.000,11354
19828,No violations were recorded at the time of this inspection.,QUEENS,Not Applicable,Korean,KUM GANG SAN,,2018-02-06T00:00:00.000,11354
19829,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,C,2018-01-29T00:00:00.000,11354
19830,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,C,2018-01-29T00:00:00.000,11354
19831,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,C,2018-01-29T00:00:00.000,11354
19832,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,C,2018-01-29T00:00:00.000,11354
19833,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,C,2018-01-29T00:00:00.000,11354
19834,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,C,2018-01-29T00:00:00.000,11354
19835,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,C,2018-01-29T00:00:00.000,11354
19836,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2018-01-04T00:00:00.000,11354
19837,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2018-01-04T00:00:00.000,11354
19838,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2018-01-04T00:00:00.000,11354
19839,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,A,2017-05-17T00:00:00.000,11354
19840,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,A,2017-05-17T00:00:00.000,11354
19841,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2017-04-24T00:00:00.000,11354
19842,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2017-04-24T00:00:00.000,11354
19843,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2017-04-24T00:00:00.000,11354
19844,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2017-04-24T00:00:00.000,11354
19845,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2017-04-24T00:00:00.000,11354
19846,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2017-04-24T00:00:00.000,11354
19847,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2017-04-24T00:00:00.000,11354
19848,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2017-04-24T00:00:00.000,11354
19849,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,A,2016-08-09T00:00:00.000,11354
19850,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,A,2016-08-09T00:00:00.000,11354
19851,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,A,2016-08-09T00:00:00.000,11354
19852,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2016-07-14T00:00:00.000,11354
19853,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2016-07-14T00:00:00.000,11354
19854,Violations were cited in the following area(s).,QUEENS,Critical,Korean,KUM GANG SAN,,2016-07-14T00:00:00.000,11354
19855,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2016-07-14T00:00:00.000,11354
19856,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2016-07-14T00:00:00.000,11354
19857,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2016-07-14T00:00:00.000,11354
19858,Violations were cited in the following area(s).,QUEENS,Not Critical,Korean,KUM GANG SAN,,2016-07-14T00:00:00.000,11354
19859,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,,2019-05-22T00:00:00.000,11238
19860,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,,2019-05-22T00:00:00.000,11238
19861,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,,2019-05-22T00:00:00.000,11238
19862,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,,2019-05-22T00:00:00.000,11238
19863,No violations were recorded at the time of this inspection.,BROOKLYN,Not Applicable,Pizza,ANTONIO'S PIZZA,,2019-04-01T00:00:00.000,11238
19864,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,B,2018-10-12T00:00:00.000,11238
19865,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,B,2018-10-12T00:00:00.000,11238
19866,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,B,2018-10-12T00:00:00.000,11238
19867,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,B,2018-10-12T00:00:00.000,11238
19868,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,B,2018-10-12T00:00:00.000,11238
19869,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,B,2018-10-12T00:00:00.000,11238
19870,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,,2018-09-24T00:00:00.000,11238
19871,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,,2018-09-24T00:00:00.000,11238
19872,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,,2018-09-24T00:00:00.000,11238
19873,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,A,2018-05-09T00:00:00.000,11238
19874,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,,2018-03-23T00:00:00.000,11238
19875,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,,2018-03-23T00:00:00.000,11238
19876,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,,2018-03-23T00:00:00.000,11238
19877,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,,2018-03-23T00:00:00.000,11238
19878,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,,2018-03-23T00:00:00.000,11238
19879,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,A,2017-11-02T00:00:00.000,11238
19880,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,A,2017-11-02T00:00:00.000,11238
19881,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,A,2017-11-02T00:00:00.000,11238
19882,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,,2017-10-05T00:00:00.000,11238
19883,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,,2017-10-05T00:00:00.000,11238
19884,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,,2017-10-05T00:00:00.000,11238
19885,Violations were cited in the following area(s).,BROOKLYN,Critical,Pizza,ANTONIO'S PIZZA,A,2016-07-14T00:00:00.000,11238
19886,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,A,2016-07-14T00:00:00.000,11238
19887,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,,2016-07-14T00:00:00.000,11238
19888,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Pizza,ANTONIO'S PIZZA,,2016-07-14T00:00:00.000,11238
19889,Violations were cited in the following area(s).,MANHATTAN,Critical,American,NEIL SIMON THEATRE,A,2018-05-23T00:00:00.000,10019
19890,Violations were cited in the following area(s).,MANHATTAN,Critical,American,NEIL SIMON THEATRE,A,2018-05-23T00:00:00.000,10019
19891,Violations were cited in the following area(s).,MANHATTAN,Critical,American,NEIL SIMON THEATRE,A,2017-02-07T00:00:00.000,10019
19892,Violations were cited in the following area(s).,MANHATTAN,Critical,American,NEIL SIMON THEATRE,A,2015-11-19T00:00:00.000,10019
19893,Violations were cited in the following area(s).,MANHATTAN,Critical,American,NEIL SIMON THEATRE,A,2015-11-19T00:00:00.000,10019
19894,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,NEIL SIMON THEATRE,A,2015-11-19T00:00:00.000,10019
19895,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,NEIL SIMON THEATRE,,2015-11-19T00:00:00.000,10019
19896,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,A,2019-02-07T00:00:00.000,10314
19897,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,Chinese,JADE ISLAND RESTAURANT,A,2019-02-07T00:00:00.000,10314
19898,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2019-01-03T00:00:00.000,10314
19899,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2019-01-03T00:00:00.000,10314
19900,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2019-01-03T00:00:00.000,10314
19901,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2019-01-03T00:00:00.000,10314
19902,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,Chinese,JADE ISLAND RESTAURANT,,2019-01-03T00:00:00.000,10314
19903,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,A,2018-06-19T00:00:00.000,10314
19904,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,Chinese,JADE ISLAND RESTAURANT,A,2018-06-19T00:00:00.000,10314
19905,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2018-04-11T00:00:00.000,10314
19906,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2018-04-11T00:00:00.000,10314
19907,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2018-04-11T00:00:00.000,10314
19908,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2018-04-11T00:00:00.000,10314
19909,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,Chinese,JADE ISLAND RESTAURANT,,2018-04-11T00:00:00.000,10314
19910,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,B,2017-09-06T00:00:00.000,10314
19911,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,B,2017-09-06T00:00:00.000,10314
19912,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,B,2017-09-06T00:00:00.000,10314
19913,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,B,2017-09-06T00:00:00.000,10314
19914,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,Chinese,JADE ISLAND RESTAURANT,B,2017-09-06T00:00:00.000,10314
19915,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2017-03-22T00:00:00.000,10314
19916,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2017-03-22T00:00:00.000,10314
19917,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,Chinese,JADE ISLAND RESTAURANT,,2017-03-22T00:00:00.000,10314
19918,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,Chinese,JADE ISLAND RESTAURANT,,2017-03-22T00:00:00.000,10314
19919,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,A,2016-08-25T00:00:00.000,10314
19920,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,Chinese,JADE ISLAND RESTAURANT,A,2016-08-25T00:00:00.000,10314
19921,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2016-07-19T00:00:00.000,10314
19922,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2016-07-19T00:00:00.000,10314
19923,Violations were cited in the following area(s).,STATEN ISLAND,Critical,Chinese,JADE ISLAND RESTAURANT,,2016-07-19T00:00:00.000,10314
19924,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,Chinese,JADE ISLAND RESTAURANT,,2016-07-19T00:00:00.000,10314
19925,Violations were cited in the following area(s).,MANHATTAN,Critical,American,TRINITY PUB,A,2019-02-12T00:00:00.000,10028
19926,Violations were cited in the following area(s).,MANHATTAN,Critical,American,TRINITY PUB,A,2018-03-01T00:00:00.000,10028
19927,Violations were cited in the following area(s).,MANHATTAN,Critical,American,TRINITY PUB,A,2018-03-01T00:00:00.000,10028
19928,Violations were cited in the following area(s).,MANHATTAN,Critical,American,TRINITY PUB,A,2016-10-21T00:00:00.000,10028
19929,Violations were cited in the following area(s).,MANHATTAN,Critical,American,TRINITY PUB,A,2016-10-21T00:00:00.000,10028
19930,Establishment re-opened by DOHMH,BROOKLYN,Critical,Spanish,LA CABANA RESTAURANT,Z,2019-05-21T00:00:00.000,
19931,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,BROOKLYN,Critical,Spanish,LA CABANA RESTAURANT,,2019-05-13T00:00:00.000,
19932,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,BROOKLYN,Critical,Spanish,LA CABANA RESTAURANT,,2019-05-13T00:00:00.000,
19933,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,BROOKLYN,Not Critical,Spanish,LA CABANA RESTAURANT,,2019-05-13T00:00:00.000,
19934,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,BROOKLYN,Not Critical,Spanish,LA CABANA RESTAURANT,,2019-05-13T00:00:00.000,
19935,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,BROOKLYN,Not Critical,Spanish,LA CABANA RESTAURANT,,2019-05-13T00:00:00.000,
19936,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,BROOKLYN,Not Critical,Spanish,LA CABANA RESTAURANT,,2019-05-13T00:00:00.000,
19937,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,BROOKLYN,Not Critical,Spanish,LA CABANA RESTAURANT,,2019-05-13T00:00:00.000,
19938,Violations were cited in the following area(s).,BROOKLYN,Critical,Spanish,LA CABANA RESTAURANT,A,2018-10-11T00:00:00.000,
19939,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Spanish,LA CABANA RESTAURANT,A,2018-10-11T00:00:00.000,
19940,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Spanish,LA CABANA RESTAURANT,A,2018-10-11T00:00:00.000,
19941,Violations were cited in the following area(s).,BROOKLYN,Critical,Spanish,LA CABANA RESTAURANT,,2018-10-01T00:00:00.000,
19942,Violations were cited in the following area(s).,BROOKLYN,Critical,Spanish,LA CABANA RESTAURANT,,2018-10-01T00:00:00.000,
19943,Violations were cited in the following area(s).,BROOKLYN,Critical,Spanish,LA CABANA RESTAURANT,,2018-10-01T00:00:00.000,
19944,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Spanish,LA CABANA RESTAURANT,,2018-10-01T00:00:00.000,
19945,Violations were cited in the following area(s).,BROOKLYN,Not Critical,Spanish,LA CABANA RESTAURANT,,2018-10-01T00:00:00.000,
19946,Violations were cited in the following area(s).,BROOKLYN,Critical,Spanish,LA CABANA RESTAURANT,A,2018-05-10T00:00:00.000,
